{'loss': 20.197, 'grad_norm': 95521.5, 'learning_rate': 4.9984472049689445e-05, 'epoch': 0.0}
{'loss': 2.0806, 'grad_norm': 0.5237547159194946, 'learning_rate': 8.60248447204969e-06, 'epoch': 3.31}
{'loss': 2.1527, 'grad_norm': 0.5560388565063477, 'learning_rate': 8.586956521739131e-06, 'epoch': 3.31}
{'loss': 2.0812, 'grad_norm': 0.7454560995101929, 'learning_rate': 8.571428571428573e-06, 'epoch': 3.31}
{'loss': 2.1285, 'grad_norm': 0.4819364547729492, 'learning_rate': 8.555900621118012e-06, 'epoch': 3.32}
{'loss': 2.0902, 'grad_norm': 0.5511075258255005, 'learning_rate': 8.540372670807453e-06, 'epoch': 3.32}
{'loss': 2.083, 'grad_norm': 0.6101869940757751, 'learning_rate': 8.524844720496895e-06, 'epoch': 3.32}
{'loss': 2.1003, 'grad_norm': 0.5066065788269043, 'learning_rate': 8.509316770186336e-06, 'epoch': 3.32}
{'loss': 2.0963, 'grad_norm': 0.5709090232849121, 'learning_rate': 8.493788819875777e-06, 'epoch': 3.32}
{'loss': 2.0883, 'grad_norm': 0.651980996131897, 'learning_rate': 8.478260869565217e-06, 'epoch': 3.32}
{'loss': 2.1384, 'grad_norm': 0.47715920209884644, 'learning_rate': 8.462732919254658e-06, 'epoch': 3.32}
{'loss': 2.1571, 'grad_norm': 0.9729964137077332, 'learning_rate': 8.4472049689441e-06, 'epoch': 3.32}
{'loss': 2.1619, 'grad_norm': 0.7481755614280701, 'learning_rate': 8.43167701863354e-06, 'epoch': 3.32}
{'loss': 2.0284, 'grad_norm': 0.5197887420654297, 'learning_rate': 8.416149068322982e-06, 'epoch': 3.33}
{'loss': 2.0412, 'grad_norm': 0.5468623042106628, 'learning_rate': 8.400621118012423e-06, 'epoch': 3.33}
{'loss': 2.1745, 'grad_norm': 0.5439703464508057, 'learning_rate': 8.385093167701864e-06, 'epoch': 3.33}
{'loss': 2.117, 'grad_norm': 1.078283667564392, 'learning_rate': 8.369565217391305e-06, 'epoch': 3.33}
{'loss': 2.1272, 'grad_norm': 0.5081623792648315, 'learning_rate': 8.354037267080745e-06, 'epoch': 3.33}
{'loss': 2.0283, 'grad_norm': 0.5776045918464661, 'learning_rate': 8.338509316770186e-06, 'epoch': 3.33}
{'loss': 2.0958, 'grad_norm': 0.5913741588592529, 'learning_rate': 8.322981366459627e-06, 'epoch': 3.33}
{'loss': 2.108, 'grad_norm': 0.5928053855895996, 'learning_rate': 8.307453416149069e-06, 'epoch': 3.33}
{'loss': 2.0991, 'grad_norm': 0.5716097950935364, 'learning_rate': 8.29192546583851e-06, 'epoch': 3.34}
{'loss': 2.148, 'grad_norm': 0.5225003361701965, 'learning_rate': 8.276397515527951e-06, 'epoch': 3.34}
{'loss': 2.1229, 'grad_norm': 0.5006586909294128, 'learning_rate': 8.26086956521739e-06, 'epoch': 3.34}
{'loss': 2.1122, 'grad_norm': 0.5078744888305664, 'learning_rate': 8.245341614906834e-06, 'epoch': 3.34}
{'loss': 2.0926, 'grad_norm': 0.5467649698257446, 'learning_rate': 8.229813664596275e-06, 'epoch': 3.34}
{'loss': 2.0747, 'grad_norm': 0.5536155104637146, 'learning_rate': 8.214285714285714e-06, 'epoch': 3.34}
{'loss': 2.1643, 'grad_norm': 0.5048226118087769, 'learning_rate': 8.198757763975156e-06, 'epoch': 3.34}
{'loss': 2.1259, 'grad_norm': 1.6122326850891113, 'learning_rate': 8.183229813664597e-06, 'epoch': 3.34}
{'loss': 2.1084, 'grad_norm': 3.1840479373931885, 'learning_rate': 8.167701863354038e-06, 'epoch': 3.35}
{'loss': 1.9966, 'grad_norm': 0.5076916813850403, 'learning_rate': 8.15217391304348e-06, 'epoch': 3.35}
{'loss': 2.1031, 'grad_norm': 0.5387088060379028, 'learning_rate': 8.136645962732919e-06, 'epoch': 3.35}
{'loss': 2.05, 'grad_norm': 0.543348491191864, 'learning_rate': 8.12111801242236e-06, 'epoch': 3.35}
{'loss': 2.1425, 'grad_norm': 0.525765597820282, 'learning_rate': 8.105590062111803e-06, 'epoch': 3.35}
{'loss': 2.116, 'grad_norm': 0.5323265194892883, 'learning_rate': 8.090062111801242e-06, 'epoch': 3.35}
{'loss': 2.1058, 'grad_norm': 0.5188418030738831, 'learning_rate': 8.074534161490684e-06, 'epoch': 3.35}
{'eval_loss': 1.6223760843276978, 'eval_runtime': 6.1075, 'eval_samples_per_second': 145.394, 'eval_steps_per_second': 9.169, 'epoch': 3.35}
{'loss': 2.1682, 'grad_norm': 0.5543754696846008, 'learning_rate': 8.059006211180125e-06, 'epoch': 3.35}
{'loss': 2.079, 'grad_norm': 0.5428088903427124, 'learning_rate': 8.043478260869565e-06, 'epoch': 3.36}
{'loss': 1.9952, 'grad_norm': 0.5726829767227173, 'learning_rate': 8.027950310559007e-06, 'epoch': 3.36}
{'loss': 2.1452, 'grad_norm': 0.5640638470649719, 'learning_rate': 8.012422360248447e-06, 'epoch': 3.36}
{'loss': 2.0753, 'grad_norm': 0.5197858810424805, 'learning_rate': 7.996894409937888e-06, 'epoch': 3.36}
{'loss': 2.1747, 'grad_norm': 0.510230302810669, 'learning_rate': 7.98136645962733e-06, 'epoch': 3.36}
{'loss': 2.0736, 'grad_norm': 0.5068928599357605, 'learning_rate': 7.96583850931677e-06, 'epoch': 3.36}
{'loss': 2.0666, 'grad_norm': 0.565366804599762, 'learning_rate': 7.950310559006212e-06, 'epoch': 3.36}
{'loss': 2.1291, 'grad_norm': 0.5254564881324768, 'learning_rate': 7.934782608695653e-06, 'epoch': 3.36}
{'loss': 2.1448, 'grad_norm': 0.542935311794281, 'learning_rate': 7.919254658385093e-06, 'epoch': 3.37}
{'loss': 2.1431, 'grad_norm': 0.5926306247711182, 'learning_rate': 7.903726708074534e-06, 'epoch': 3.37}
{'loss': 2.1594, 'grad_norm': 0.5408414006233215, 'learning_rate': 7.888198757763975e-06, 'epoch': 3.37}
{'loss': 2.1589, 'grad_norm': 0.5906275510787964, 'learning_rate': 7.872670807453416e-06, 'epoch': 3.37}
{'loss': 2.1372, 'grad_norm': 0.5033681392669678, 'learning_rate': 7.857142857142858e-06, 'epoch': 3.37}
{'loss': 2.0821, 'grad_norm': 0.6030860543251038, 'learning_rate': 7.841614906832297e-06, 'epoch': 3.37}
{'loss': 2.1009, 'grad_norm': 0.49151307344436646, 'learning_rate': 7.82608695652174e-06, 'epoch': 3.37}
{'loss': 2.0978, 'grad_norm': 0.5281426906585693, 'learning_rate': 7.810559006211181e-06, 'epoch': 3.37}
{'loss': 2.1311, 'grad_norm': 0.4964221119880676, 'learning_rate': 7.795031055900621e-06, 'epoch': 3.38}
{'loss': 2.106, 'grad_norm': 0.6051516532897949, 'learning_rate': 7.779503105590062e-06, 'epoch': 3.38}
{'loss': 2.2368, 'grad_norm': 0.5605533123016357, 'learning_rate': 7.763975155279503e-06, 'epoch': 3.38}
{'loss': 2.1323, 'grad_norm': 0.5142157673835754, 'learning_rate': 7.748447204968945e-06, 'epoch': 3.38}
{'loss': 2.0845, 'grad_norm': 0.48649951815605164, 'learning_rate': 7.732919254658386e-06, 'epoch': 3.38}
{'loss': 2.0987, 'grad_norm': 0.5439528822898865, 'learning_rate': 7.717391304347827e-06, 'epoch': 3.38}
{'loss': 2.106, 'grad_norm': 0.4836919605731964, 'learning_rate': 7.701863354037267e-06, 'epoch': 3.38}
{'loss': 2.0576, 'grad_norm': 2.350066900253296, 'learning_rate': 7.68633540372671e-06, 'epoch': 3.38}
{'loss': 2.1587, 'grad_norm': 0.5695626735687256, 'learning_rate': 7.670807453416149e-06, 'epoch': 3.39}
{'loss': 2.0864, 'grad_norm': 0.5849012732505798, 'learning_rate': 7.65527950310559e-06, 'epoch': 3.39}
{'loss': 2.0769, 'grad_norm': 0.554470956325531, 'learning_rate': 7.639751552795032e-06, 'epoch': 3.39}
{'loss': 2.0862, 'grad_norm': 0.539482593536377, 'learning_rate': 7.624223602484472e-06, 'epoch': 3.39}
{'loss': 2.1504, 'grad_norm': 0.5340405702590942, 'learning_rate': 7.608695652173914e-06, 'epoch': 3.39}
{'loss': 2.1005, 'grad_norm': 0.5156159400939941, 'learning_rate': 7.5931677018633545e-06, 'epoch': 3.39}
{'loss': 2.1087, 'grad_norm': 0.5454616546630859, 'learning_rate': 7.577639751552795e-06, 'epoch': 3.39}
{'loss': 2.1637, 'grad_norm': 0.5653443932533264, 'learning_rate': 7.562111801242236e-06, 'epoch': 3.39}
{'loss': 2.1239, 'grad_norm': 0.5401002764701843, 'learning_rate': 7.546583850931678e-06, 'epoch': 3.4}
{'loss': 2.0223, 'grad_norm': 0.5199344158172607, 'learning_rate': 7.5310559006211186e-06, 'epoch': 3.4}
{'loss': 2.1688, 'grad_norm': 0.5316469669342041, 'learning_rate': 7.51552795031056e-06, 'epoch': 3.4}
{'loss': 2.1317, 'grad_norm': 1.5241360664367676, 'learning_rate': 7.5e-06, 'epoch': 3.4}
{'loss': 2.1831, 'grad_norm': 0.5794180035591125, 'learning_rate': 7.484472049689441e-06, 'epoch': 3.4}
{'loss': 2.0451, 'grad_norm': 0.5212416052818298, 'learning_rate': 7.468944099378883e-06, 'epoch': 3.4}
{'loss': 2.0126, 'grad_norm': 0.5224917531013489, 'learning_rate': 7.453416149068324e-06, 'epoch': 3.4}
{'loss': 2.0815, 'grad_norm': 0.6264744997024536, 'learning_rate': 7.437888198757764e-06, 'epoch': 3.4}
{'loss': 2.1063, 'grad_norm': 0.5066999197006226, 'learning_rate': 7.422360248447205e-06, 'epoch': 3.41}
{'loss': 2.1632, 'grad_norm': 0.5450126528739929, 'learning_rate': 7.406832298136647e-06, 'epoch': 3.41}
{'loss': 2.1823, 'grad_norm': 0.811600387096405, 'learning_rate': 7.391304347826088e-06, 'epoch': 3.41}
{'loss': 2.087, 'grad_norm': 0.5494407415390015, 'learning_rate': 7.375776397515528e-06, 'epoch': 3.41}
{'loss': 2.1535, 'grad_norm': 0.530154287815094, 'learning_rate': 7.360248447204969e-06, 'epoch': 3.41}
{'loss': 2.0765, 'grad_norm': 0.4968971014022827, 'learning_rate': 7.34472049689441e-06, 'epoch': 3.41}
{'loss': 2.1146, 'grad_norm': 0.5497874617576599, 'learning_rate': 7.329192546583852e-06, 'epoch': 3.41}
{'loss': 2.0653, 'grad_norm': 0.5232571363449097, 'learning_rate': 7.3136645962732925e-06, 'epoch': 3.41}
{'loss': 2.1227, 'grad_norm': 0.5946356058120728, 'learning_rate': 7.298136645962733e-06, 'epoch': 3.42}
{'loss': 2.1262, 'grad_norm': 0.6230183839797974, 'learning_rate': 7.282608695652174e-06, 'epoch': 3.42}
{'loss': 2.0616, 'grad_norm': 0.6836738586425781, 'learning_rate': 7.267080745341616e-06, 'epoch': 3.42}
{'loss': 2.1734, 'grad_norm': 1.3350138664245605, 'learning_rate': 7.251552795031057e-06, 'epoch': 3.42}
{'loss': 2.0967, 'grad_norm': 0.543369472026825, 'learning_rate': 7.236024844720497e-06, 'epoch': 3.42}
{'loss': 2.0417, 'grad_norm': 0.5566379427909851, 'learning_rate': 7.220496894409938e-06, 'epoch': 3.42}
{'loss': 2.0838, 'grad_norm': 0.5032036900520325, 'learning_rate': 7.204968944099379e-06, 'epoch': 3.42}
{'loss': 2.1055, 'grad_norm': 0.5416407585144043, 'learning_rate': 7.189440993788821e-06, 'epoch': 3.42}
{'loss': 2.0141, 'grad_norm': 0.5749508738517761, 'learning_rate': 7.173913043478261e-06, 'epoch': 3.43}
{'loss': 2.1879, 'grad_norm': 0.5698443055152893, 'learning_rate': 7.158385093167702e-06, 'epoch': 3.43}
{'loss': 2.2165, 'grad_norm': 0.5694963335990906, 'learning_rate': 7.142857142857143e-06, 'epoch': 3.43}
{'loss': 2.1605, 'grad_norm': 1.9375606775283813, 'learning_rate': 7.127329192546585e-06, 'epoch': 3.43}
{'loss': 2.1716, 'grad_norm': 0.6005119681358337, 'learning_rate': 7.111801242236025e-06, 'epoch': 3.43}
{'loss': 2.1329, 'grad_norm': 0.5095336437225342, 'learning_rate': 7.0962732919254664e-06, 'epoch': 3.43}
{'loss': 2.0585, 'grad_norm': 0.4968661367893219, 'learning_rate': 7.080745341614907e-06, 'epoch': 3.43}
{'loss': 2.1307, 'grad_norm': 0.6159882545471191, 'learning_rate': 7.065217391304347e-06, 'epoch': 3.43}
{'loss': 2.0405, 'grad_norm': 0.6296725273132324, 'learning_rate': 7.049689440993789e-06, 'epoch': 3.44}
{'loss': 2.1178, 'grad_norm': 0.7093479037284851, 'learning_rate': 7.0341614906832305e-06, 'epoch': 3.44}
{'loss': 2.0666, 'grad_norm': 0.5432894229888916, 'learning_rate': 7.018633540372671e-06, 'epoch': 3.44}
{'loss': 2.0709, 'grad_norm': 0.48192378878593445, 'learning_rate': 7.003105590062112e-06, 'epoch': 3.44}
{'loss': 2.0705, 'grad_norm': 0.5260981917381287, 'learning_rate': 6.9875776397515525e-06, 'epoch': 3.44}
{'loss': 2.1067, 'grad_norm': 0.5108144283294678, 'learning_rate': 6.972049689440995e-06, 'epoch': 3.44}
{'loss': 2.1333, 'grad_norm': 0.5192875862121582, 'learning_rate': 6.956521739130435e-06, 'epoch': 3.44}
{'loss': 2.1433, 'grad_norm': 0.5280851125717163, 'learning_rate': 6.940993788819876e-06, 'epoch': 3.44}
{'loss': 2.0884, 'grad_norm': 0.5211275815963745, 'learning_rate': 6.925465838509317e-06, 'epoch': 3.45}
{'loss': 2.1367, 'grad_norm': 0.5653038620948792, 'learning_rate': 6.909937888198759e-06, 'epoch': 3.45}
{'loss': 2.1497, 'grad_norm': 0.6446943283081055, 'learning_rate': 6.894409937888199e-06, 'epoch': 3.45}
{'loss': 2.0901, 'grad_norm': 0.5491566061973572, 'learning_rate': 6.87888198757764e-06, 'epoch': 3.45}
{'loss': 2.0979, 'grad_norm': 0.5456365942955017, 'learning_rate': 6.863354037267081e-06, 'epoch': 3.45}
{'loss': 2.0854, 'grad_norm': 0.5497444868087769, 'learning_rate': 6.847826086956521e-06, 'epoch': 3.45}
{'loss': 2.1429, 'grad_norm': 0.5421019792556763, 'learning_rate': 6.832298136645963e-06, 'epoch': 3.45}
{'loss': 2.1089, 'grad_norm': 0.6639602780342102, 'learning_rate': 6.8167701863354045e-06, 'epoch': 3.45}
{'loss': 2.1347, 'grad_norm': 0.6405993700027466, 'learning_rate': 6.801242236024845e-06, 'epoch': 3.46}
{'loss': 2.1476, 'grad_norm': 0.5291892886161804, 'learning_rate': 6.785714285714285e-06, 'epoch': 3.46}
{'loss': 2.0707, 'grad_norm': 0.5138648748397827, 'learning_rate': 6.770186335403727e-06, 'epoch': 3.46}
{'loss': 2.1072, 'grad_norm': 0.9125303030014038, 'learning_rate': 6.7546583850931686e-06, 'epoch': 3.46}
{'loss': 2.1187, 'grad_norm': 0.5568349957466125, 'learning_rate': 6.739130434782609e-06, 'epoch': 3.46}
{'loss': 2.0259, 'grad_norm': 0.6363317966461182, 'learning_rate': 6.723602484472049e-06, 'epoch': 3.46}
{'loss': 2.0169, 'grad_norm': 0.5018892884254456, 'learning_rate': 6.708074534161491e-06, 'epoch': 3.46}
{'loss': 2.0729, 'grad_norm': 0.5953954458236694, 'learning_rate': 6.692546583850933e-06, 'epoch': 3.46}
{'loss': 2.103, 'grad_norm': 0.5397951602935791, 'learning_rate': 6.677018633540373e-06, 'epoch': 3.47}
{'loss': 2.065, 'grad_norm': 0.504539966583252, 'learning_rate': 6.6614906832298134e-06, 'epoch': 3.47}
{'loss': 2.0504, 'grad_norm': 0.49138396978378296, 'learning_rate': 6.645962732919255e-06, 'epoch': 3.47}
{'loss': 2.0862, 'grad_norm': 0.4975101947784424, 'learning_rate': 6.630434782608697e-06, 'epoch': 3.47}
{'loss': 2.1165, 'grad_norm': 0.5717421174049377, 'learning_rate': 6.614906832298137e-06, 'epoch': 3.47}
{'loss': 2.1327, 'grad_norm': 0.5144096612930298, 'learning_rate': 6.5993788819875775e-06, 'epoch': 3.47}
{'loss': 2.1228, 'grad_norm': 0.5250036120414734, 'learning_rate': 6.583850931677019e-06, 'epoch': 3.47}
{'loss': 2.152, 'grad_norm': 0.6226083040237427, 'learning_rate': 6.568322981366459e-06, 'epoch': 3.47}
{'loss': 2.0132, 'grad_norm': 0.5010128021240234, 'learning_rate': 6.552795031055901e-06, 'epoch': 3.48}
{'loss': 2.0402, 'grad_norm': 0.6548030376434326, 'learning_rate': 6.537267080745342e-06, 'epoch': 3.48}
{'loss': 2.1865, 'grad_norm': 0.5580953359603882, 'learning_rate': 6.521739130434783e-06, 'epoch': 3.48}
{'eval_loss': 1.6185646057128906, 'eval_runtime': 5.5071, 'eval_samples_per_second': 161.246, 'eval_steps_per_second': 10.169, 'epoch': 3.48}
{'loss': 2.1255, 'grad_norm': 0.585924506187439, 'learning_rate': 6.506211180124223e-06, 'epoch': 3.48}
{'loss': 2.078, 'grad_norm': 0.5053525567054749, 'learning_rate': 6.490683229813665e-06, 'epoch': 3.48}
{'loss': 2.125, 'grad_norm': 0.5294718742370605, 'learning_rate': 6.475155279503107e-06, 'epoch': 3.48}
{'loss': 2.0928, 'grad_norm': 0.5419459939002991, 'learning_rate': 6.459627329192547e-06, 'epoch': 3.48}
{'loss': 2.1295, 'grad_norm': 0.6635567545890808, 'learning_rate': 6.444099378881987e-06, 'epoch': 3.48}
{'loss': 2.0985, 'grad_norm': 0.6718606352806091, 'learning_rate': 6.428571428571429e-06, 'epoch': 3.49}
{'loss': 2.1383, 'grad_norm': 0.5083034634590149, 'learning_rate': 6.413043478260871e-06, 'epoch': 3.49}
{'loss': 2.0354, 'grad_norm': 0.5172924995422363, 'learning_rate': 6.397515527950311e-06, 'epoch': 3.49}
{'loss': 2.2056, 'grad_norm': 0.6784640550613403, 'learning_rate': 6.3819875776397515e-06, 'epoch': 3.49}
{'loss': 2.121, 'grad_norm': 0.532983660697937, 'learning_rate': 6.366459627329193e-06, 'epoch': 3.49}
{'loss': 2.0642, 'grad_norm': 0.503318727016449, 'learning_rate': 6.350931677018635e-06, 'epoch': 3.49}
{'loss': 2.0589, 'grad_norm': 0.507675051689148, 'learning_rate': 6.335403726708075e-06, 'epoch': 3.49}
{'loss': 2.0955, 'grad_norm': 0.501335859298706, 'learning_rate': 6.319875776397516e-06, 'epoch': 3.49}
{'loss': 2.0994, 'grad_norm': 0.6403483152389526, 'learning_rate': 6.304347826086957e-06, 'epoch': 3.5}
{'loss': 2.1066, 'grad_norm': 0.5361443161964417, 'learning_rate': 6.288819875776397e-06, 'epoch': 3.5}
{'loss': 2.0721, 'grad_norm': 0.511946439743042, 'learning_rate': 6.273291925465839e-06, 'epoch': 3.5}
{'loss': 2.1533, 'grad_norm': 0.6396385431289673, 'learning_rate': 6.25776397515528e-06, 'epoch': 3.5}
{'loss': 2.0996, 'grad_norm': 0.5052661299705505, 'learning_rate': 6.242236024844721e-06, 'epoch': 3.5}
{'loss': 2.1028, 'grad_norm': 0.5209820866584778, 'learning_rate': 6.226708074534162e-06, 'epoch': 3.5}
{'loss': 2.043, 'grad_norm': 0.5353929996490479, 'learning_rate': 6.2111801242236025e-06, 'epoch': 3.5}
{'loss': 2.1167, 'grad_norm': 1.9898576736450195, 'learning_rate': 6.195652173913044e-06, 'epoch': 3.5}
{'loss': 2.0478, 'grad_norm': 0.5156751275062561, 'learning_rate': 6.180124223602485e-06, 'epoch': 3.51}
{'loss': 2.0837, 'grad_norm': 0.5311434864997864, 'learning_rate': 6.164596273291925e-06, 'epoch': 3.51}
{'loss': 2.0472, 'grad_norm': 0.5940535068511963, 'learning_rate': 6.149068322981367e-06, 'epoch': 3.51}
{'loss': 2.096, 'grad_norm': 0.48697954416275024, 'learning_rate': 6.133540372670808e-06, 'epoch': 3.51}
{'loss': 2.0948, 'grad_norm': 0.518185555934906, 'learning_rate': 6.118012422360249e-06, 'epoch': 3.51}
{'loss': 2.1379, 'grad_norm': 0.5247112512588501, 'learning_rate': 6.1024844720496895e-06, 'epoch': 3.51}
{'loss': 2.1308, 'grad_norm': 0.5148346424102783, 'learning_rate': 6.086956521739131e-06, 'epoch': 3.51}
{'loss': 2.138, 'grad_norm': 0.483920693397522, 'learning_rate': 6.071428571428572e-06, 'epoch': 3.51}
{'loss': 2.0879, 'grad_norm': 0.5244320034980774, 'learning_rate': 6.055900621118013e-06, 'epoch': 3.51}
{'loss': 2.1201, 'grad_norm': 0.5149329304695129, 'learning_rate': 6.040372670807454e-06, 'epoch': 3.52}
{'loss': 2.1172, 'grad_norm': 0.5525171756744385, 'learning_rate': 6.024844720496894e-06, 'epoch': 3.52}
{'loss': 2.1205, 'grad_norm': 0.5242605209350586, 'learning_rate': 6.009316770186336e-06, 'epoch': 3.52}
{'loss': 2.0708, 'grad_norm': 0.4897841811180115, 'learning_rate': 5.9937888198757765e-06, 'epoch': 3.52}
{'loss': 2.1311, 'grad_norm': 0.5464884638786316, 'learning_rate': 5.978260869565218e-06, 'epoch': 3.52}
{'loss': 2.1753, 'grad_norm': 0.5201260447502136, 'learning_rate': 5.962732919254659e-06, 'epoch': 3.52}
{'loss': 2.0397, 'grad_norm': 2.041552782058716, 'learning_rate': 5.9472049689441e-06, 'epoch': 3.52}
{'loss': 2.0771, 'grad_norm': 0.5142378211021423, 'learning_rate': 5.931677018633541e-06, 'epoch': 3.52}
{'loss': 2.1207, 'grad_norm': 0.5107475519180298, 'learning_rate': 5.916149068322982e-06, 'epoch': 3.53}
{'loss': 2.0542, 'grad_norm': 0.6077374219894409, 'learning_rate': 5.900621118012423e-06, 'epoch': 3.53}
{'loss': 2.0244, 'grad_norm': 0.8388181328773499, 'learning_rate': 5.8850931677018634e-06, 'epoch': 3.53}
{'loss': 2.0853, 'grad_norm': 0.518441379070282, 'learning_rate': 5.869565217391305e-06, 'epoch': 3.53}
{'loss': 2.1283, 'grad_norm': 0.5653257369995117, 'learning_rate': 5.854037267080745e-06, 'epoch': 3.53}
{'loss': 2.0622, 'grad_norm': 0.54498291015625, 'learning_rate': 5.838509316770187e-06, 'epoch': 3.53}
{'loss': 2.0902, 'grad_norm': 0.5395126342773438, 'learning_rate': 5.8229813664596275e-06, 'epoch': 3.53}
{'loss': 2.0462, 'grad_norm': 0.5108131170272827, 'learning_rate': 5.807453416149069e-06, 'epoch': 3.53}
{'loss': 2.1659, 'grad_norm': 0.5245277881622314, 'learning_rate': 5.791925465838509e-06, 'epoch': 3.54}
{'loss': 2.0918, 'grad_norm': 1.2797311544418335, 'learning_rate': 5.77639751552795e-06, 'epoch': 3.54}
{'loss': 2.0416, 'grad_norm': 0.5148735046386719, 'learning_rate': 5.760869565217392e-06, 'epoch': 3.54}
{'loss': 2.066, 'grad_norm': 0.5031846761703491, 'learning_rate': 5.745341614906832e-06, 'epoch': 3.54}
{'loss': 2.1144, 'grad_norm': 0.5500443577766418, 'learning_rate': 5.729813664596273e-06, 'epoch': 3.54}
{'loss': 2.1394, 'grad_norm': 0.6243107914924622, 'learning_rate': 5.7142857142857145e-06, 'epoch': 3.54}
{'loss': 2.0506, 'grad_norm': 0.5116350650787354, 'learning_rate': 5.698757763975156e-06, 'epoch': 3.54}
{'loss': 2.0711, 'grad_norm': 0.570650041103363, 'learning_rate': 5.683229813664596e-06, 'epoch': 3.54}
{'loss': 2.0953, 'grad_norm': 0.5038326978683472, 'learning_rate': 5.667701863354038e-06, 'epoch': 3.55}
{'loss': 2.0574, 'grad_norm': 0.515393078327179, 'learning_rate': 5.652173913043479e-06, 'epoch': 3.55}
{'loss': 2.0574, 'grad_norm': 0.5018509030342102, 'learning_rate': 5.636645962732919e-06, 'epoch': 3.55}
{'loss': 2.0861, 'grad_norm': 0.5430121421813965, 'learning_rate': 5.62111801242236e-06, 'epoch': 3.55}
{'loss': 2.1185, 'grad_norm': 0.5237821340560913, 'learning_rate': 5.6055900621118015e-06, 'epoch': 3.55}
{'loss': 2.1169, 'grad_norm': 1.3531686067581177, 'learning_rate': 5.590062111801243e-06, 'epoch': 3.55}
{'loss': 2.0693, 'grad_norm': 0.7599067091941833, 'learning_rate': 5.574534161490683e-06, 'epoch': 3.55}
{'loss': 2.1578, 'grad_norm': 0.9825521111488342, 'learning_rate': 5.559006211180124e-06, 'epoch': 3.55}
{'loss': 2.1323, 'grad_norm': 0.5165463089942932, 'learning_rate': 5.543478260869566e-06, 'epoch': 3.56}
{'loss': 2.2038, 'grad_norm': 0.5402271747589111, 'learning_rate': 5.527950310559007e-06, 'epoch': 3.56}
